country_code,country_name,year,population_million,population,unit_measure,source
IDN,Indonesia,2000,216077790,216077790000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2001,219097902,219097902000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2002,222088495,222088495000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2003,225048008,225048008000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2004,227926649,227926649000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2005,230871650,230871650000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2006,233951652,233951652000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2007,237062337,237062337000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2008,240157903,240157903000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2009,243220028,243220028000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2010,246305322,246305322000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2011,249470032,249470032000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2012,252698525,252698525000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2013,255852467,255852467000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2014,258877399,258877399000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2015,261799249,261799249000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2016,264627418,264627418000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2017,267346658,267346658000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2018,269951846,269951846000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
IDN,Indonesia,2019,272489381,272489381000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1990,5327800000,53278e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1991,5418740000,541874e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1992,5505990000,550599e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1993,5591540000,559154e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1994,5675550000,567555e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1995,5758880000,575888e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1996,5842060000,584206e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1997,5924790000,592479e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1998,6007070000,600707e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,1999,6089010000,608901e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2000,6171700000,61717e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2001,6254940000,625494e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2002,6337730000,633773e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2003,6420360000,642036e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2004,6503380000,650338e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2005,6586970000,658697e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2006,6671450000,667145e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2007,6757310000,675731e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2008,6844460000,684446e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2009,6932770000,693277e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2010,7021730000,702173e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2011,7110920000,711092e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2012,7201200000,72012e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2013,7291790000,729179e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2014,7381620000,738162e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2015,7470490000,747049e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2016,7558550000,755855e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2017,7645620000,764562e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2018,7729900000,77299e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
W,World,2019,7811290000,781129e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1990,3659580000,365958e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1991,3714110000,371411e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1992,3763540000,376354e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1993,3811550000,381155e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1994,3857710000,385771e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1995,3902980000,390298e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1996,3947850000,394785e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1997,3992070000,399207e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1998,4035470000,403547e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,1999,4078160000,407816e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2000,4121570000,412157e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2001,4164430000,416443e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2002,4204340000,420434e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2003,4244870000,424487e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2004,4285270000,428527e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2005,4325900000,43259e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2006,4366590000,436659e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2007,4407310000,440731e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2008,4448210000,444821e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2009,4489560000,448956e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2010,4531000000,4531e12,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2011,4570860000,457086e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2012,4611960000,461196e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2013,4652980000,465298e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2014,4694720000,469472e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2015,4733400000,47334e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2016,4771540000,477154e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2017,4807600000,48076e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2018,4840220000,484022e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
G20,G20,2019,4870530000,487053e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1990,1107570000,110757e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1991,1119440000,111944e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1992,1130030000,113003e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1993,1139950000,113995e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1994,1149230000,114923e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1995,1158300000,11583e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1996,1167190000,116719e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1997,1176000000,1176e12,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1998,1184410000,118441e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,1999,1192800000,11928e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2000,1201550000,120155e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2001,1210270000,121027e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2002,1219100000,12191e11,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2003,1227810000,122781e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2004,1236530000,123653e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2005,1245470000,124547e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2006,1254680000,125468e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2007,1264570000,126457e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2008,1274740000,127474e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2009,1284010000,128401e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2010,1293230000,129323e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2011,1299970000,129997e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2012,1307850000,130785e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2013,1315350000,131535e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2014,1323440000,132344e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2015,1331490000,133149e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2016,1339860000,133986e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2017,1347490000,134749e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2018,1355340000,135534e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
OECD,OECD,2019,1363440000,136344e10,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1990,10640691,10640691000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1991,11160744,11160744000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1992,11686676,11686676000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1993,12215862,12215862000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1994,12750040,12750040000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1995,13289245,13289245000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1996,13831009,13831009000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1997,14374943,14374943000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1998,14922185,14922185000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,1999,15472075,15472075000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2000,16177722,16177722000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2001,17041397,17041397000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2002,17910910,17910910000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2003,18786767,18786767000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2004,19669480,19669480000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2005,20559890,20559890000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2006,21459144,21459144000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2007,22368313,22368313000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2008,23287877,23287877000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2009,24217654,24217654000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2010,23978487,23978487000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2011,25091867,25091867000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2012,26168861,26168861000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2013,27624004,27624004000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2014,28309273,28309273000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2015,29816382,29816382000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2016,30954198,30954198000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2017,30977355,30977355000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2018,30196281,30196281000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
SAU,Saudi Arabia,2019,30063799,30063799000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1990,40746268,40746268000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1991,41687898,41687898000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1992,42443509,42443509000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1993,43297156,43297156000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1994,44004139,44004139000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1995,44541554,44541554000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1996,45123018,45123018000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1997,45666838,45666838000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1998,46223880,46223880000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,1999,46730335,46730335000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2000,47159719,47159719000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2001,47566800,47566800000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2002,46572861,46572861000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2003,47005180,47005180000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2004,47504691,47504691000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2005,48060577,48060577000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2006,48642306,48642306000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2007,49264665,49264665000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2008,49935872,49935872000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2009,50653813,50653813000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2010,51405009,51405009000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2011,52217038,52217038000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2012,53068330,53068330000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2013,53940104,53940104000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2014,54829783,54829783000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2015,55710675,55710675000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2016,56543365,56543365000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2017,57366323,57366323000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2018,58233213,58233213000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
ZAF,South Africa,2019,59131136,59131136000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1990,418755049,418755049000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1991,421350472,421350472000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1992,422630571,422630571000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1993,423877393,423877393000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1994,424770932,424770932000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1995,425497367,425497367000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1996,426168067,426168067000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1997,426734824,426734824000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1998,427210645,427210645000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),1999,427822651,427822651000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2000,428744343,428744343000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2002,430372731,430372731000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2003,432005738,432005738000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2004,433608119,433608119000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2005,435277031,435277031000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2006,436686798,436686798000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2007,438277869,438277869000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2008,439805662,439805662000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2009,440917841,440917841000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2010,442064109,442064109000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2011,441265066,441265066000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2012,441909106,441909106000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2013,442342482,442342482000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2014,443097901,443097901000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2015,443950469,443950469000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2016,444878536,444878536000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2017,445521630,445521630000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2018,446298731,446298731000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
EU27,European Union (27 countries),2019,447242570,447242570000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1990,4835065,4835065000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1991,4825157,4825157000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1992,4782233,4782233000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1993,4729743,4729743000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1994,4675514,4675514000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1995,4619360,4619360000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1996,4562299,4562299000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1997,4504621,4504621000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1998,4445667,4445667000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,1999,4385822,4385822000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2000,4326105,4326105000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2012,4260368,4260368000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2013,4233922,4233922000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2014,4201598,4201598000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2015,4151725,4151725000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2016,4106867,4106867000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2017,4041407,4041407000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2018,3988775,3988775000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
HRV,Croatia,2019,3949390,3949390000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2001,31020855,31020855000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2002,31359199,31359199000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2003,31642461,31642461000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2004,31938807,31938807000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2005,32242732,32242732000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2006,32571193,32571193000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2007,32888886,32888886000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2008,33247298,33247298000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2009,33630069,33630069000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2010,34005902,34005902000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2011,34339221,34339221000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2012,34713395,34713395000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2013,35080992,35080992000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2014,35434066,35434066000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2015,35704498,35704498000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2016,36110803,36110803000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2017,36545075,36545075000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2018,37072620,37072620000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CAN,Canada,2019,37618495,37618495000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2002,8080292,8080292000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2003,8114402,8114402000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2004,8166432,8166432000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2005,8222090,8222090000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2006,8265675,8265675000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2007,8293654,8293654000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2008,8319388,8319388000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
AUT,Austria,2009,8338752,8338752000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
