country,country_name,quarter,gdp,consumption,investment,exports,imports,year,qtr,gdp_yoy_pct,consumption_yoy_pct,investment_yoy_pct,exports_yoy_pct,imports_yoy_pct
LUX,Luxembourg,1995-Q2,35584.1,9569.05,5801.7,37472.6,28223.3,1995,2,4.029433604827237,5.706742373611551,0.769444540938613,-7.504066626020977,-9.758788057067225
LUX,Luxembourg,1995-Q3,35561.4,9514.75,6070.7,38710.5,28522.4,1995,3,3.3869823586189174,4.588724126938781,7.3605093288531265,-5.990679330602067,-9.82171368590119
LUX,Luxembourg,1995-Q4,35296.0,9276.900000000001,6375.7,38383.9,28669.0,1995,4,2.2230975081382276,1.4833776377539465,13.545618065573173,-8.00544529420646,-10.221682204358483
LUX,Luxembourg,1996-Q1,35600.2,9674.7,5596.1,39193.3,30433.9,1996,1,0.2164776358052123,1.0607793672929189,-2.3947395960511986,5.4076369054342655,7.820310700937072
LUX,Luxembourg,1996-Q2,36009.4,9724.1,6990.7,39151.8,31315.7,1996,2,1.1951967311242928,1.6203280367434791,20.493993139941736,4.481140886941404,10.95690440168231
LUX,Luxembourg,1996-Q3,35357.4,9702.45,5423.2,39670.9,29626.8,1996,3,-0.5736557053434344,1.9727265561365392,-10.665985800649025,2.4809806124953315,3.872044428238852
LUX,Luxembourg,1996-Q4,36960.1,9794.6,5463.7,41677.8,31081.2,1996,4,4.71469854941069,5.580527978096117,-14.304311683422998,8.581462540283823,8.413966305068188
LUX,Luxembourg,1997-Q1,36794.7,9786.7,5675.9,42515.9,32273.7,1997,1,3.3553182285492866,1.1576586354098861,1.425993102339107,8.477469363386092,6.045232454598315
LUX,Luxembourg,1997-Q2,37469.8,9894.6,6240.6,44803.7,34454.0,1997,2,4.05560770243325,1.753375633734744,-10.72996981704264,14.43586246353934,10.021490817704848
LUX,Luxembourg,1997-Q3,38434.3,10265.25,6686.3,46395.7,36650.5,1997,3,8.702280145033292,5.80059675648934,23.290677091016377,16.951468204653786,23.70725154252231
LUX,Luxembourg,1997-Q4,39017.9,10242.849999999999,7146.4,48482.8,38727.1,1997,4,5.567625628718553,4.57650133747165,30.79781100719292,16.327637255325378,24.59975805309962
LUX,Luxembourg,1998-Q1,39474.7,10334.5,6717.6,51117.3,39951.9,1998,1,7.283657700701451,5.597392379453736,18.353036522842213,20.231019453898426,23.790888556316748
LUX,Luxembourg,1998-Q2,40271.1,10432.4,6582.5,52733.3,40678.0,1998,2,7.476154129458923,5.435287934833144,5.47863987437105,17.69853829036443,18.06466593138678
LUX,Luxembourg,1998-Q3,40800.1,10541.65,7344.6,53507.0,43121.3,1998,3,6.155439282099562,2.692579333187206,9.845504987810894,15.327498022446061,17.65542079917055
LUX,Luxembourg,1998-Q4,41295.0,10704.05,6827.7,53817.0,43078.2,1998,4,5.836039356295442,4.502653070190443,-4.45958804433001,11.002252345161567,11.235284852209437
LUX,Luxembourg,1999-Q1,42580.9,10916.15,8414.3,54739.0,43823.0,1999,1,7.86883750858145,5.628235521795921,25.25753245206619,7.085076872213514,9.689401505310125
LUX,Luxembourg,1999-Q2,43458.0,11048.55,8572.3,56422.7,46711.3,1999,2,7.913615471144331,5.906119397262377,30.228636536270393,6.996338177204908,14.831850140124892
LUX,Luxembourg,1999-Q3,44667.6,11197.9,7711.6,61234.2,47685.7,1999,3,9.479143433471982,6.225306285069232,4.996868447566927,14.441474947203158,10.585024106416064
LUX,Luxembourg,1999-Q4,44365.1,11112.85,8723.2,62836.5,50499.4,1999,4,7.434556241675749,3.8191151947160273,27.761911038856436,16.75957411226936,17.227275048632507
LUX,Luxembourg,2000-Q1,46508.1,11364.3,8003.4,65353.4,52880.4,2000,1,9.222914499223833,4.105385140365425,-4.883353338958674,19.390927857651775,20.66814229970564
LUX,Luxembourg,2000-Q2,46217.0,11499.85,7868.4,68608.6,53964.7,2000,2,6.348658474849289,4.08469889714036,-8.211331847928793,21.5975130576878,15.528148435175204
LUX,Luxembourg,2000-Q3,46935.4,11605.7,8057.0,71015.2,55457.4,2000,3,5.077058091323461,3.6417542574947115,4.478966751387525,15.97309999967338,16.297758028088104
LUX,Luxembourg,2000-Q4,47537.0,11853.2,8453.6,73170.5,58370.8,2000,4,7.149538713989156,6.662107380194993,-3.0906089508437318,16.445855513913088,15.587115886525392
LUX,Luxembourg,2001-Q1,48011.5,11904.25,8338.4,74222.9,57335.5,2001,1,3.232555189311115,4.751282525100531,4.185721068545867,13.571596887078542,8.424860628890851
LUX,Luxembourg,2001-Q2,47474.9,12101.35,8727.9,73943.5,60059.9,2001,2,2.721725771902128,5.23050300656096,10.923440597834366,7.7758473427529395,11.294790854021253
LUX,Luxembourg,2001-Q3,48021.6,12079.95,9336.2,74078.7,60155.1,2001,3,2.3142446852482346,4.086354119096658,15.876877249596632,4.313865200689437,8.4708262558288
LUX,Luxembourg,2001-Q4,49441.9,12300.599999999999,8204.6,73806.8,58258.5,2001,4,4.007194395944214,3.7745081496979527,-2.945490678527496,0.8696127537737297,-0.19239071590589907
LUX,Luxembourg,2002-Q1,49482.1,12527.5,8477.6,75597.6,57913.0,2002,1,3.0630161523801602,5.235525127580476,1.6693850139115396,1.8521238054562739,1.007229377959562
LUX,Luxembourg,2002-Q2,50020.7,12534.150000000001,8035.5,74174.8,57337.4,2002,2,5.362412559057517,3.5764604775500253,-7.933179802701673,0.3128063994806807,-4.5329745803772585
LUX,Luxembourg,2002-Q3,49925.8,12731.5,8836.6,73326.9,58494.9,2002,3,3.965298948806373,5.393648152517172,-5.35121355583642,-1.014866621579491,-2.759865747043888
LUX,Luxembourg,2002-Q4,49749.6,12791.15,9362.1,71836.3,58591.0,2002,4,0.6223466331188643,3.9880168447067765,14.107939448602004,-2.6698082019542935,0.5707321678381616
LUX,Luxembourg,2003-Q1,49764.2,12818.949999999999,8956.6,72528.3,58758.1,2003,1,0.5701051491347364,2.3264817401716043,5.650184014343673,-4.060049525381759,1.4592578522956812
LUX,Luxembourg,2003-Q2,50999.4,12948.650000000001,9201.6,74366.7,59087.1,2003,2,1.9565899717516988,3.3069653706075064,14.511853649430662,0.25871320178820767,3.051585875885543
LUX,Luxembourg,2003-Q3,51341.3,12994.150000000001,8710.0,76682.6,61374.3,2003,3,2.835207447852617,2.0629933629187525,-1.4326777267274826,4.576356016686933,4.922480421370068
LUX,Luxembourg,2003-Q4,52342.6,13041.25,8565.8,79490.2,61492.4,2003,4,5.21210220785695,1.9552581276898406,-8.505570331442748,10.654641177232115,4.951955078425008
LUX,Luxembourg,2004-Q1,52781.4,13153.85,10237.9,80301.8,63987.5,2004,1,6.062993075343326,2.6125384684393183,14.305651698189026,10.717885294429896,8.899879335785199
LUX,Luxembourg,2004-Q2,53321.5,13154.949999999999,9997.8,80861.5,65712.3,2004,2,4.553190821852793,1.5932162812339223,8.65284298382889,8.733478828561703,11.212599704504033
LUX,Luxembourg,2004-Q3,53762.1,13204.349999999999,8902.3,82147.8,65060.0,2004,3,4.7151123948945495,1.6176510198820049,2.2078071182548786,7.127040554180475,6.005282341305729
LUX,Luxembourg,2004-Q4,53306.7,13243.3,8568.1,83919.6,67719.5,2004,4,1.8419031534543606,1.5493146745902298,0.02685096546732879,5.572259221891507,10.12661727302886
LUX,Luxembourg,2005-Q1,53113.2,13056.599999999999,8307.4,84708.5,67422.3,2005,1,0.6286305403039538,-0.7393272692025721,-18.85640609890701,5.4876727545335235,5.3679234225434636
LUX,Luxembourg,2005-Q2,52978.5,13054.949999999999,8435.2,86674.3,69761.7,2005,2,-0.6432677250264862,-0.7601701260742111,-15.629438476464808,7.18858789411525,6.162316643915977
LUX,Luxembourg,2005-Q3,54690.2,13397.349999999999,9097.3,88448.8,69743.8,2005,3,1.726309054147812,1.4616395354561273,2.1904451658560253,7.670321055463436,7.199200737780509
LUX,Luxembourg,2005-Q4,57655.8,13595.5,9993.3,90974.2,71558.1,2005,4,8.158636719211664,2.659457990078007,16.633792789533253,8.40637943936815,5.6683820760637715
LUX,Luxembourg,2006-Q1,57279.7,13644.849999999999,9030.3,95852.2,76818.5,2006,1,7.844565945941873,4.505384250111066,8.701880251342175,13.155350407574208,13.936338570472962
LUX,Luxembourg,2006-Q2,57862.7,13698.35,9554.6,98598.8,76648.9,2006,2,9.219211566956398,4.9283988065829565,13.27058042488618,13.757826714493216,9.872465837271726
LUX,Luxembourg,2006-Q3,58039.1,13635.050000000001,9020.3,100481.2,76023.7,2006,3,6.123400536110668,1.774231471149168,-0.846404977300963,13.603802425810185,9.004241237213906
LUX,Luxembourg,2006-Q4,58407.0,13592.599999999999,9706.4,102719.1,81009.7,2006,4,1.302904477953648,-0.02133058732669557,-2.870923518757562,12.910143755042647,13.208288090376907
LUX,Luxembourg,2007-Q1,61637.2,13836.9,10476.6,100150.6,77682.7,2007,1,7.60740716169952,1.4074907382638946,16.01607920002659,4.4844041138335955,1.124989423120737
LUX,Luxembourg,2007-Q2,62986.1,13774.550000000001,10963.4,103700.2,78399.5,2007,2,8.854408798759827,0.5562713757496285,14.744730286982177,5.1738966397156805,2.283920578116594
LUX,Luxembourg,2007-Q3,62607.5,13807.599999999999,10646.8,105954.3,80643.3,2007,3,7.871245419036477,1.2654885753994094,18.03155105706018,5.446889567401669,6.0765261359286615
LUX,Luxembourg,2007-Q4,63072.2,14092.7,9892.7,108153.9,81866.7,2007,4,7.987398770695298,3.6792078042464427,1.9193521800049629,5.29093420795157,1.0578980048068232
LUX,Luxembourg,2008-Q1,63831.8,13959.8,10823.7,106514.7,81344.6,2008,1,3.560512158242113,0.8882047279376026,3.3130977607239043,6.354530077702969,4.713919572826386
LUX,Luxembourg,2008-Q2,62893.4,14252.55,11019.6,106225.1,82734.4,2008,2,-0.14717532915992093,3.4701678094747113,0.5126146998194026,2.4348072617024874,5.529244446712034
LUX,Luxembourg,2008-Q3,62538.4,14319.050000000001,12607.1,104359.8,85106.0,2008,3,-0.11037016331908456,3.7041194704365843,18.41210504564752,-1.5048940911317477,5.5338757218516665
LUX,Luxembourg,2008-Q4,60282.9,14453.349999999999,12155.3,96392.0,76818.8,2008,4,-4.422392115702312,2.5591263561985933,22.87141023178705,-10.875151057890653,-6.165999118078524
LUX,Luxembourg,2009-Q1,58656.2,14564.949999999999,10659.9,93971.6,71519.2,2009,1,-8.108184321921053,4.334947492084407,-1.513345713573,-11.775933274937634,-12.078736634023656
LUX,Luxembourg,2009-Q2,59830.0,14652.35,10038.5,93621.4,71432.1,2009,2,-4.870781353846354,2.8051120676650942,-8.903226977385748,-11.865086500271605,-13.660943936258663
LUX,Luxembourg,2009-Q3,61059.5,14745.2,9766.1,96643.5,74725.2,2009,3,-2.3647870748212285,2.976105258379569,-22.534920798597614,-7.393939045494536,-12.197494888727
LUX,Luxembourg,2009-Q4,61871.2,14774.0,9714.4,99789.0,78475.9,2009,4,2.6347438494166653,2.218516814440963,-20.080952341776836,3.524151381857421,2.157154238285419
LUX,Luxembourg,2010-Q1,62595.8,15178.849999999999,10022.1,103313.9,82262.4,2010,1,6.7164255441027665,4.214913199152748,-5.983170573832764,9.94162065985893,15.021420821261987
LUX,Luxembourg,2010-Q2,62992.4,15144.15,11244.8,106417.6,87293.9,2010,2,5.285642654186873,3.3564581790634263,12.016735568062952,13.66802889083052,22.205423052101203
LUX,Luxembourg,2010-Q3,62183.7,15226.349999999999,9549.7,105244.9,82653.0,2010,3,1.8411549390348725,3.263095787103576,-2.215828222115268,8.900132962899733,10.609272373978262
LUX,Luxembourg,2010-Q4,62691.0,15218.900000000001,9528.6,108851.3,86447.5,2010,4,1.325010667321802,3.011371328008683,-1.9126245573581446,9.08146188457646,10.158023036371677
LUX,Luxembourg,2011-Q1,63341.9,15259.55,10863.0,111003.6,90061.5,2011,1,1.1919330050897958,0.5316608306953574,8.390457089831461,7.443044933934351,9.480759131754013
LUX,Luxembourg,2011-Q2,62923.7,15485.7,11350.7,109308.6,89132.7,2011,2,-0.10906077558563432,2.2553263141213087,0.9417686397268143,2.7166558915066696,2.106447300441383
LUX,Luxembourg,2011-Q3,63818.2,15596.6,11963.0,112186.9,90710.5,2011,3,2.6285023245641526,2.431639887432002,25.270950919924175,6.596044083846353,9.748587468089486
LUX,Luxembourg,2011-Q4,62964.5,15647.45,13100.3,110036.1,91680.9,2011,4,0.4362667687546784,2.815906537266155,37.48399555023823,1.0884573725807645,6.053847711038496
LUX,Luxembourg,2012-Q1,63904.2,15943.400000000001,12168.1,111521.5,90908.6,2012,1,0.8877220291781507,4.481455875173257,12.01417656264383,0.46656144485404116,0.9405794929020717
LUX,Luxembourg,2012-Q2,63957.2,15938.199999999999,12142.9,111492.2,92183.2,2012,2,1.6424653985700033,2.922050666098386,6.979305241086453,1.997647028687588,3.422425215437208
LUX,Luxembourg,2012-Q3,64236.8,15929.800000000001,12286.7,112617.5,92464.5,2012,3,0.6559257390525097,2.1363630534860123,2.705843015965903,0.38382377978178894,1.933624001631573
LUX,Luxembourg,2012-Q4,65073.9,15973.0,11702.1,113954.0,92333.3,2012,4,3.3501417465397143,2.0805306934995826,-10.673038022030024,3.5605587620789914,0.7115985990538976
LUX,Luxembourg,2013-Q1,65163.5,16054.550000000001,11814.5,116164.0,94842.2,2013,1,1.9706060008575443,0.6971536811470447,-2.905959024005389,4.162874423317486,4.3269833657101575
LUX,Luxembourg,2013-Q2,66684.6,16116.099999999999,12751.4,118823.2,97316.6,2013,2,4.264414327081245,1.1161862694658131,5.011158784145464,6.575347871869064,5.5686936448289925
LUX,Luxembourg,2013-Q3,66899.2,16370.8,12930.9,118949.2,99033.5,2013,3,4.144664740460291,2.7683963389370847,5.243067707358362,5.622305591937304,7.1043481552379495
LUX,Luxembourg,2013-Q4,66532.3,16434.65,11245.1,123946.8,99454.1,2013,4,2.241144299020048,2.890189695110501,-3.9052819579391773,8.769152465029762,7.712060545870236
LUX,Luxembourg,2014-Q1,67437.8,16400.4,14043.3,122459.4,102003.2,2014,1,3.4901440223437996,2.1542179631319547,18.864954081848563,5.4194070452119325,7.550436409109018
LUX,Luxembourg,2014-Q2,66712.9,16486.45,11987.6,125538.3,102073.4,2014,2,0.042438584020887404,2.29801254645976,-5.989930517433373,5.651337449252347,4.887963615662683
LUX,Luxembourg,2014-Q3,68099.4,16708.449999999997,12694.6,128102.0,106718.2,2014,3,1.7940423801779293,2.0625137439831853,-1.8274056716856446,7.6947133734400985,7.759697476106564
LUX,Luxembourg,2014-Q4,69972.6,16928.15,14054.4,132888.4,111785.9,2014,4,5.170871892298923,3.002802006735772,24.982436794692788,7.214062807591648,12.399488809410553
LUX,Luxembourg,2015-Q1,69289.8,16828.5,12984.9,134567.6,112513.3,2015,1,2.7462343077621076,2.610302187751512,-7.53669009420862,9.887521905219199,10.303696354624181
LUX,Luxembourg,2015-Q2,69810.8,17050.35,11817.6,135637.5,112583.7,2015,2,4.643629642842706,3.420384618883987,-1.4181320698054667,8.044716234009863,10.296806023900462
LUX,Luxembourg,2015-Q3,69613.6,17217.65,12314.4,132061.0,110774.0,2015,3,2.2235144509349825,3.047559767662489,-2.9949742410158686,3.0905060030288256,3.800476394841734
LUX,Luxembourg,2015-Q4,69723.7,17207.9,11502.9,133092.4,110890.4,2015,4,-0.3557106638884533,1.65257278556723,-18.154456967213118,0.15351227044648752,-0.8010849311049117
LUX,Luxembourg,2016-Q1,71858.7,17409.9,11647.3,138950.6,114372.6,2016,1,3.7074720954599183,3.454853373740985,-10.301196004589952,3.2570990342400297,1.65251574702725
LUX,Luxembourg,2016-Q2,72975.8,17558.3,12186.1,140928.7,116327.4,2016,2,4.533682467469213,2.9791177307210814,3.1182304359599344,3.9009860842318833,3.325259340384079
LUX,Luxembourg,2016-Q3,73549.4,17427.65,12931.0,140961.5,115186.9,2016,3,5.653780295804256,1.219678643717348,5.007146105372584,6.739688477294581,3.9836965352880505
LUX,Luxembourg,2016-Q4,73949.6,17683.0,13016.7,142819.2,117511.9,2016,4,6.060923330230628,2.760941195613631,13.16015961192396,7.308306109139218,5.971211213955407
LUX,Luxembourg,2017-Q1,72905.2,17961.15,13987.4,136495.3,114136.7,2017,1,1.456330270377837,3.1663019316595653,20.091351643728594,-1.7670308728425899,-0.20625569410855915
LUX,Luxembourg,2017-Q2,73678.4,18043.55,14402.4,138901.5,116199.4,2017,2,0.962784923221105,2.7636502394878804,18.187114827549422,-1.4384578868605224,-0.11003426535795002
LUX,Luxembourg,2017-Q3,74541.0,18142.2,12187.8,142643.0,117418.5,2017,3,1.348209502728781,4.100093816435368,-5.747428659809762,1.1928789066518064,1.9373730866965033
LUX,Luxembourg,2017-Q4,75098.0,18263.05,11918.2,144301.2,119112.0,2017,4,1.5529495764682988,3.280269185093032,-8.439158926609657,1.0376756066411197,1.3616493308337363
LUX,Luxembourg,2018-Q1,74992.6,18684.300000000003,12390.3,142611.0,118441.0,2018,1,2.863170253973668,4.026189859780693,-11.418133462973824,4.480520574701119,3.771179646862044
LUX,Luxembourg,2018-Q2,74834.1,18687.15,12041.1,144357.1,119689.4,2018,2,1.5685736932398164,3.5669255772838637,-16.39518413597734,3.9276753670766773,3.003457849179947
LUX,Luxembourg,2018-Q3,75423.5,18786.9,11446.6,147135.1,121326.8,2018,3,1.183912209388116,3.553593279756595,-6.081491327392962,3.1491906367645095,3.328521485115199
LUX,Luxembourg,2018-Q4,75850.1,19034.7,12652.4,148156.9,123553.5,2018,4,1.0014913845908024,4.225197872206454,6.1603262237586165,2.671980551790276,3.7288434414668448
LUX,Luxembourg,2019-Q1,76113.3,18918.550000000003,12876.9,151964.4,127446.3,2019,1,1.494414115526066,1.2537263906060137,3.9272656836396136,6.558680606685319,7.603194839624794
LUX,Luxembourg,2019-Q2,77347.5,19173.6,13475.6,153965.7,129323.4,2019,2,3.3586292879850044,2.6031256772701905,11.91336339703184,6.656132604492604,8.049167261261235
LUX,Luxembourg,2019-Q3,77741.3,19337.6,14377.8,156137.9,131305.7,2019,3,3.073047524975636,2.931297872453653,25.607604004682607,6.11873033694883,8.224811006306943
LUX,Luxembourg,2019-Q4,78206.0,19512.9,14317.4,155454.2,131016.0,2019,4,3.105994586691385,2.512253936232245,13.159558660807447,4.925386532790577,6.039893649309813
LUX,Luxembourg,2020-Q1,77692.3,19016.5,12649.6,155834.2,129779.3,2020,1,2.074538878224952,0.5177458103289956,-1.7651764011524462,2.5465174738294127,1.8305749166511731
LUX,Luxembourg,2020-Q2,72419.9,17558.300000000003,11313.2,149621.0,124451.7,2020,2,-6.3707294999838515,-8.424604664747337,-16.04678084834812,-2.8218622719216158,-3.7670676768473466
LUX,Luxembourg,2020-Q3,78576.1,19536.4,15465.9,158104.9,133847.0,2020,3,1.0738179063123576,1.0280489822935834,7.567917205692121,1.2597838193033173,1.9354072214686768
LUX,Luxembourg,2020-Q4,79235.6,18984.0,13644.5,165549.5,138393.7,2020,4,1.3165230289236218,-2.7105145826607058,-4.699875675751186,6.494067062839082,5.631144287720602
LUX,Luxembourg,2021-Q1,81620.0,19669.4,15226.2,171349.3,144904.1,2021,1,5.0554559460847415,3.4333342097652153,20.369023526435615,9.95615853259424,11.654246863714013
LUX,Luxembourg,2021-Q2,81538.4,20383.35,17455.0,174087.7,151684.3,2021,2,12.591152431859198,16.08954169822816,54.288795389456546,16.352450524993166,21.882063483262982
LUX,Luxembourg,2021-Q3,82241.2,20746.7,13871.1,172909.1,145708.1,2021,3,4.664395407763933,6.195102475379288,-10.311718037747553,9.363530162569301,8.86168535716154
LUX,Luxembourg,2021-Q4,83863.2,20959.55,13951.6,182264.0,154929.3,2021,4,5.840304105730243,10.406394858828483,2.2507237348382114,10.096376008384201,11.948231747543403
LUX,Luxembourg,2022-Q1,81698.3,21275.55,13645.8,175652.9,151242.9,2022,1,0.09593236951728201,8.165729508780117,-10.379477479607523,2.511594736599454,4.37447939706328
LUX,Luxembourg,2022-Q2,81176.2,21498.0,12238.9,177260.2,151806.2,2022,2,-0.4442078824210438,5.468433795229943,-29.88312804354053,1.8223573520702585,0.08036428292184095
LUX,Luxembourg,2022-Q3,81711.4,21781.15,12688.0,178195.1,152782.7,2022,3,-0.6442026624125186,4.986094174013211,-8.529244256043144,3.057097631067429,4.855323760312569
LUX,Luxembourg,2022-Q4,81099.3,21847.15,13588.7,179934.1,155929.3,2022,4,-3.295724465558192,4.234823743830396,-2.601135353651196,-1.2783105824518248,0.6454557014070383
LUX,Luxembourg,2023-Q1,81273.3,22068.4,12099.9,180174.3,156257.7,2023,1,-0.5202066628069324,3.7265781613166293,-11.32876049773557,2.574053716164082,3.3157258952321245
LUX,Luxembourg,2023-Q2,81633.9,22183.25,12727.7,180423.2,155222.3,2023,2,0.5638352127840474,3.1875058144943624,3.9938229742869202,1.784382506620208,2.2503033472941025
LUX,Luxembourg,2023-Q3,82230.1,22294.6,12738.2,181012.3,156290.0,2023,3,0.6347951448635314,2.357313548641815,0.39564943253469487,1.5809637863218429,2.2956133122401967
LUX,Luxembourg,2023-Q4,80845.5,22460.300000000003,12025.3,173516.2,149841.9,2023,4,-0.3129496802068643,2.8065445607321937,-11.505147659452353,-3.5668058472518527,-3.903948776785371
LUX,Luxembourg,2024-Q1,83299.8,22792.95,12825.7,166147.8,141843.4,2024,1,2.4934388046258693,3.283201319533813,5.998396680964313,-7.784961562220582,-9.224697406911798
LUX,Luxembourg,2024-Q2,82383.7,22996.75,12342.7,161300.3,136501.4,2024,2,0.918490970050434,3.6671813192386216,-3.024898449837754,-10.598914108606882,-12.060702618116082
LUX,Luxembourg,2024-Q3,80526.1,23172.9,11571.5,152596.1,129384.8,2024,3,-2.072233890023234,3.9395189866604508,-9.159064860027321,-15.698491207503572,-17.214920980229063
LUX,Luxembourg,2024-Q4,80903.5,23438.25,11483.0,148083.9,125926.5,2024,4,0.07174177907243173,4.354127059745405,-4.509658802690986,-14.657017615646273,-15.960422285088482
LUX,Luxembourg,2025-Q1,81166.8,23489.85,11965.1,156669.4,134485.1,2025,1,-2.5606303976720257,3.0575243660868834,-6.709965148101082,-5.704800183932612,-5.187622406118287
LUX,Luxembourg,2025-Q2,81776.5,23515.449999999997,11655.9,157292.5,133726.5,2025,2,-0.7370390016471662,2.255536108363132,-5.564422695196358,-2.4846822975530647,-2.0328729229150744
LUX,Luxembourg,2025-Q3,82686.5,23804.8,13064.4,158453.5,136247.2,2025,3,2.6828568625576033,2.7268921887204423,12.901525299226545,3.8384991490608256,5.303868769747311
LVA,Latvia,1995-Q1,25620.0,11381.8,2514.5,6875.1,7514.6,1995,1,,,,,
LVA,Latvia,1995-Q2,25591.5,11843.150000000001,2825.6,7602.2,8012.8,1995,2,,,,,
LVA,Latvia,1995-Q3,25282.0,12078.15,3126.2,7937.1,8425.4,1995,3,,,,,
LVA,Latvia,1995-Q4,25394.4,12468.25,3713.4,9649.2,9351.5,1995,4,,,,,
LVA,Latvia,1996-Q1,25290.4,12155.15,4144.6,8991.9,9775.4,1996,1,-1.2864949258391878,6.794619480222819,64.82799761383976,30.789370336431453,30.085433689085228
LVA,Latvia,1996-Q2,25297.3,12063.95,4094.2,9157.1,9700.8,1996,2,-1.149600453275501,1.864368854569931,44.8966591166478,20.453289837152422,21.066293929712444
LVA,Latvia,1996-Q3,26213.0,12310.8,4256.7,9825.1,11584.2,1996,3,3.6824618305513868,1.9262055861203775,36.16211374832066,23.787025487898596,37.49139506729653
LVA,Latvia,1996-Q4,27295.9,12093.55,4039.0,10214.5,11344.0,1996,4,7.487871341713137,-3.0052332925631142,8.768244735283037,5.8585167682294825,21.306742233866217
LVA,Latvia,1997-Q1,27092.6,12485.2,3811.6,10353.0,9662.0,1997,1,7.126024104007822,2.7153099714935625,-8.034550982000688,15.13695659426817,-1.1600548315158443
LVA,Latvia,1997-Q2,28619.1,12401.95,4194.3,10681.1,11314.2,1997,2,13.13104560565752,2.8017357498995032,2.4449220849005915,16.642823601358515,16.631618010885706
LVA,Latvia,1997-Q3,29096.7,12439.45,4249.4,10936.3,11479.1,1997,3,11.001030023270907,1.04501738311078,-0.17149435008340097,11.309808551566892,-0.9072702474059557
LVA,Latvia,1997-Q4,28929.5,13257.35,4527.5,11229.8,11841.6,1997,4,5.984781597236211,9.62331159998513,12.094577865808365,9.939791472906156,4.3864598025388
LVA,Latvia,1998-Q1,30684.9,13370.050000000001,5324.7,11542.8,12423.6,1998,1,13.259340188833857,7.087191234421564,39.697240004197724,11.49232106635758,28.58207410474023
LVA,Latvia,1998-Q2,30687.0,13197.75,5805.9,11534.6,13172.1,1998,2,7.2255940962504095,6.416732852494955,38.42357485158428,7.990750016384074,16.420957734528297
LVA,Latvia,1998-Q3,30624.0,13138.65,6407.2,11126.1,13341.6,1998,3,5.24904886121107,5.62082728738007,50.77893349649363,1.735504695372292,16.22513960153671
LVA,Latvia,1998-Q4,29346.3,13282.949999999999,6411.6,10886.1,12856.8,1998,4,1.4407438773570203,0.19310043108160535,41.61457758144673,-3.0606066002956345,8.573165788406968
LVA,Latvia,1999-Q1,30635.8,13256.45,6401.2,10440.1,12382.8,1999,1,-0.16001355715677956,-0.8496602480918214,20.217101432944574,-9.553141352184902,-0.3284072249589598
LVA,Latvia,1999-Q2,30153.8,13711.15,6098.0,10439.6,12380.4,1999,2,-1.737543585231538,3.8900570172946125,5.031089064572258,-9.493177049919376,-6.010431138542838
LVA,Latvia,1999-Q3,31474.4,14072.599999999999,6108.8,10759.3,12126.4,1999,3,2.776907001044937,7.108416770368331,-4.657260581845424,-3.29675268063383,-9.108352821250831
LVA,Latvia,1999-Q4,32181.5,13342.9,6188.9,10801.2,12371.5,1999,4,9.661183863042355,0.4513304649946148,-3.4733919770416177,-0.779893625816408,-3.7746562130545613
LVA,Latvia,2000-Q1,32575.5,13469.9,6516.4,12536.1,12323.2,2000,1,6.33148146939202,1.6101595826937043,1.7996625632693775,20.07643604946312,-0.4813127887069002
LVA,Latvia,2000-Q2,32444.0,13639.8,7113.6,12102.9,12596.2,2000,2,7.595062645504047,-0.520379399248061,16.65464086585766,15.932602781715776,1.743077768085044
LVA,Latvia,2000-Q3,33498.2,13604.45,7265.6,11909.0,12692.4,2000,3,6.429987545433735,-3.326677373051168,18.93661602933474,10.685639400332736,4.66750230901174
LVA,Latvia,2000-Q4,33236.2,13890.650000000001,7956.7,12079.0,12957.1,2000,4,3.2773487873467566,4.105179533684589,28.56404207532841,11.830167018479433,4.733459968475939
LVA,Latvia,2001-Q1,33990.8,14161.400000000001,8373.6,12905.7,13762.6,2001,1,4.344676213718901,5.133668401398683,28.500398993309204,2.948285351903701,11.680407686315242
LVA,Latvia,2001-Q2,35487.5,14424.7,8169.0,13088.1,13624.9,2001,2,9.380779188756016,5.754483203566041,14.836369770580294,8.14019780383215,8.16674870198948
LVA,Latvia,2001-Q3,34707.9,14328.05,8836.8,13094.6,14251.7,2001,3,3.6112388128317408,5.318847876981425,21.62519268883505,9.955495843479722,12.285304591724188
LVA,Latvia,2001-Q4,35857.8,14452.2,8930.3,13206.0,16566.2,2001,4,7.887785005506065,4.042647392310639,12.236228587228371,9.330242569749148,27.854226640220414
LVA,Latvia,2002-Q1,35953.0,14827.95,8513.4,13236.0,14241.6,2002,1,5.772738505713293,4.706808648862393,1.6695328174261892,2.559334247657996,3.4804470085594286
LVA,Latvia,2002-Q2,37504.8,15102.050000000001,8789.2,13599.0,14767.8,2002,2,5.684536808735485,4.695764903256228,7.5921165381319655,3.9035459692392305,8.38831844637391
LVA,Latvia,2002-Q3,37908.8,15336.9,8333.1,13897.5,15181.3,2002,3,9.22239605392432,7.041083748311872,-5.70002715915262,6.131535136621191,6.52273062161004
LVA,Latvia,2002-Q4,39281.5,15591.599999999999,8399.1,14087.2,15725.4,2002,4,9.547992347550593,7.88392078714657,-5.948288411363545,6.672724519157969,-5.075394477912864
